,CustomerID,Recency(Days),Frequency,Monetory,Recency(Days)Score,FrequencyScore,MonetoryScore,RFM,Loyality_Level
2805,2836,61,11,27602,3,4,4,11,Bronze
2806,2837,101,162,1344062,3,1,1,5,Platinum
2807,2838,74,11,39478,3,4,3,10,Silver
2808,2839,75,28,855461,3,3,1,7,Gold
2809,2840,68,15,40174,3,4,3,10,Silver
2810,2841,65,45,147151,3,2,2,7,Gold
2811,2842,17,31,65303,1,3,3,7,Gold
2812,2843,23,218,553224,2,1,1,4,Platinum
2813,2844,32,295,950577,2,1,1,4,Platinum
2814,2845,45,67,140508,2,2,2,6,Gold
2815,2846,16,11,27300,1,4,4,9,Silver
2816,2847,43,6,26436,2,4,4,10,Silver
2817,2848,3,134,662754,1,1,1,3,Platinum
2818,2849,237,19,44311,4,3,3,10,Silver
2819,2850,78,14,48552,3,4,3,10,Silver
2820,2851,5,179,135244,1,1,2,4,Platinum
2821,2852,4,111,250576,1,1,1,3,Platinum
2822,2853,361,18,49208,4,3,3,10,Silver
2823,2854,59,35,70708,3,3,3,9,Silver
2824,2855,24,57,53737,2,2,3,7,Gold
2825,2856,34,97,100801,2,2,2,6,Gold
2826,2857,55,63,69915,3,2,3,8,Gold
2827,2858,26,19,45412,2,3,3,8,Gold
2828,2859,45,66,86813,2,2,2,6,Gold
2829,2860,89,45,147561,3,2,2,7,Gold
2830,2861,3,115,952138,1,1,1,3,Platinum
2831,2862,89,23,60724,3,3,3,9,Silver
2832,2863,20,41,78752,2,3,3,8,Gold
2833,2864,83,6,17310,3,4,4,11,Bronze
2834,2865,172,44,128257,4,2,2,8,Gold
2835,2866,81,14,29233,3,4,4,11,Bronze
2836,2867,268,37,105563,4,3,2,9,Silver
2837,2868,236,15,34611,4,4,4,12,Bronze
2838,2869,30,84,405046,2,2,1,5,Platinum
2839,2870,37,97,118323,2,2,2,6,Gold
2840,2871,319,137,103734,4,1,2,7,Gold
2841,2872,58,96,192044,3,2,2,7,Gold
2842,2873,45,134,133144,2,1,2,5,Platinum
2843,2874,211,8,36966,4,4,4,12,Bronze
2844,2875,227,6,33702,4,4,4,12,Bronze
2845,2876,88,47,119004,3,2,2,7,Gold
2846,2877,190,35,72124,4,3,3,10,Silver
2847,2878,44,37,125491,2,3,2,7,Gold
2848,2879,72,22,62066,3,3,3,9,Silver
2849,2880,41,45,102061,2,2,2,6,Gold
2850,2881,79,20,52358,3,3,3,9,Silver
2851,2882,57,19,52468,3,3,3,9,Silver
2852,2883,25,135,458293,2,1,1,4,Platinum
2853,2884,10,662,335176,1,1,1,3,Platinum
2854,2885,9,294,457816,1,1,1,3,Platinum
2855,2886,34,51,46405,2,2,3,7,Gold
2856,2887,212,91,195538,4,2,2,8,Gold
2857,2888,24,90,182497,2,2,2,6,Gold
2858,2889,171,16,21387,4,4,4,12,Bronze
2859,2890,64,7,19650,3,4,4,11,Bronze
2860,2891,53,69,221259,3,2,1,6,Gold
2861,2892,262,24,50692,4,3,3,10,Silver
2862,2894,67,123,529764,3,1,1,5,Platinum
2863,2895,17,270,333263,1,1,1,3,Platinum
2864,2896,267,13,106390,4,4,2,10,Silver
2865,2897,177,2,4859,4,4,4,12,Bronze
2866,2898,46,135,670301,2,1,1,4,Platinum
2867,2899,51,18,116825,2,3,2,7,Gold
2868,2900,18,124,91129,1,1,2,4,Platinum
2869,2902,10,258,663696,1,1,1,3,Platinum
2870,2903,75,61,106260,3,2,2,7,Gold
2871,2904,72,45,93077,3,2,2,7,Gold
2872,2905,354,54,146451,4,2,2,8,Gold
2873,2906,8,133,192433,1,1,2,4,Platinum
2874,2907,117,25,56421,3,3,3,9,Silver
2875,2908,374,65,41179,4,2,3,9,Silver
2876,2909,197,33,77529,4,3,3,10,Silver
2877,2910,177,6,110868,4,4,2,10,Silver
2878,2911,101,23,62785,3,3,3,9,Silver
2879,2912,22,107,205402,2,1,2,5,Platinum
2880,2913,73,17,257648,3,4,1,8,Gold
2881,2914,340,11,22909,4,4,4,12,Bronze
2882,2915,7,165,218956,1,1,1,3,Platinum
2883,2916,32,109,103808,2,1,2,5,Platinum
2884,2917,170,8,18412,4,4,4,12,Bronze
2885,2918,122,17,39900,3,4,3,10,Silver
2886,2919,22,118,274070,2,1,1,4,Platinum
2887,2920,10,79,182104,1,2,2,5,Platinum
2888,2921,269,20,41449,4,3,3,10,Silver
2889,2922,23,27,69082,2,3,3,8,Gold
2890,2923,127,11,31426,3,4,4,11,Bronze
2891,2924,26,162,661576,2,1,1,4,Platinum
2892,2925,139,22,49172,3,3,3,9,Silver
2893,2926,217,41,88527,4,3,2,9,Silver
2894,2927,264,1,37000,4,4,4,12,Bronze
2895,2928,107,42,91710,3,2,2,7,Gold
2896,2929,18,37,80726,1,3,3,7,Gold
2897,2930,5,16,39061,1,4,4,9,Silver
2898,2931,331,14,26600,4,4,4,12,Bronze
2899,2932,65,151,368334,3,1,1,5,Platinum
2900,2933,120,69,179956,3,2,2,7,Gold
2901,2934,36,19,43982,2,3,3,8,Gold
2902,2935,220,3,43056,4,4,3,11,Bronze
2903,2936,173,56,136474,4,2,2,8,Gold
2904,2937,76,12,45717,3,4,3,10,Silver
2905,2938,2,37,45861,1,3,3,7,Gold
2906,2939,198,1,23750,4,4,4,12,Bronze
2907,2940,129,118,55678,3,1,3,7,Gold
2908,2941,49,18,71674,2,3,3,8,Gold
2909,2942,6,319,346057,1,1,1,3,Platinum
2910,2943,15,318,525295,1,1,1,3,Platinum
2911,2944,18,39,28668,1,3,4,8,Gold
2912,2945,30,153,200991,2,1,2,5,Platinum
2913,2946,12,30,1448208,1,3,1,5,Platinum
2914,2947,37,10,20362,2,4,4,10,Silver
2915,2948,158,11,27120,4,4,4,12,Bronze
2916,2949,285,20,11915,4,3,4,11,Bronze
2917,2950,108,153,81573,3,1,3,7,Gold
2918,2951,25,77,256785,2,2,1,5,Platinum
2919,2952,77,15,40997,3,4,3,10,Silver
2920,2953,17,47,47644,1,2,3,6,Gold
2921,2954,161,2,10674,4,4,4,12,Bronze
2922,2955,45,38,72533,2,3,3,8,Gold
2923,2956,12,92,106483,1,2,2,5,Platinum
2924,2957,35,234,195058,2,1,2,5,Platinum
2925,2958,292,9,5798,4,4,4,12,Bronze
2926,2959,22,57,136603,2,2,2,6,Gold
2927,2960,335,8,20380,4,4,4,12,Bronze
2928,2961,18,28,64118,1,3,3,7,Gold
2929,2962,10,94,769126,1,2,1,4,Platinum
2930,2963,65,39,46831,3,3,3,9,Silver
2931,2964,198,31,25745,4,3,4,11,Bronze
2932,2965,34,34,78984,2,3,3,8,Gold
2933,2966,2,109,265122,1,1,1,3,Platinum
2934,2967,8,66,233661,1,2,1,4,Platinum
2935,2968,5,662,454411,1,1,1,3,Platinum
2936,2969,11,106,111914,1,1,2,4,Platinum
2937,2970,33,81,89813,2,2,2,6,Gold
2938,2971,55,5,14180,3,4,4,11,Bronze
2939,2972,12,53,83408,1,2,3,6,Gold
2940,2973,22,51,179530,2,2,2,6,Gold
2941,2974,21,18,48036,2,3,3,8,Gold
2942,2975,38,130,110631,2,1,2,5,Platinum
2943,2976,3,76,62530,1,2,3,6,Gold
2944,2977,19,116,204424,1,1,2,4,Platinum
2945,2978,83,228,163300,3,1,2,6,Gold
2946,2979,34,97,45106,2,2,3,7,Gold
2947,2980,67,110,57238,3,1,3,7,Gold
2948,2981,9,125,137986,1,1,2,4,Platinum
2949,2982,268,4,88140,4,4,2,10,Silver
2950,2983,251,23,51182,4,3,3,10,Silver
2951,2984,5,108,290240,1,1,1,3,Platinum
2952,2985,62,31,163178,3,3,2,8,Gold
2953,2986,75,102,86584,3,1,2,6,Gold
2954,2987,91,33,72480,3,3,3,9,Silver
2955,2988,61,59,69213,3,2,3,8,Gold
2956,2989,29,88,42015,2,2,3,7,Gold
2957,2990,329,4,13168,4,4,4,12,Bronze
2958,2991,54,34,221279,3,3,1,7,Gold
2959,2992,270,45,32780,4,2,4,10,Silver
2960,2993,3,330,385006,1,1,1,3,Platinum
2961,2994,59,83,303664,3,2,1,6,Gold
2962,2995,61,210,225109,3,1,1,5,Platinum
2963,2996,155,82,213780,4,2,1,7,Gold
2964,2997,20,72,54448,2,2,3,7,Gold
2965,2998,95,29,41275,3,3,3,9,Silver
2966,2999,2,186,606557,1,1,1,3,Platinum
2967,3000,268,60,39584,4,2,3,9,Silver
2968,3001,313,10,22112,4,4,4,12,Bronze
2969,3002,72,23,54904,3,3,3,9,Silver
2970,3003,305,5,33756,4,4,4,12,Bronze
2971,3004,19,62,23362,1,2,4,7,Gold
2972,3005,13,172,273686,1,1,1,3,Platinum
2973,3006,37,232,273260,2,1,1,4,Platinum
2974,3007,20,45,27448,2,2,4,8,Gold
2975,3008,54,35,18987,3,3,4,10,Silver
2976,3009,57,31,34447,3,3,4,10,Silver
2977,3010,23,7,14333,2,4,4,10,Silver
2978,3011,45,54,29210,2,2,4,8,Gold
2979,3012,27,71,140047,2,2,2,6,Gold
2980,3013,45,102,80862,2,1,3,6,Gold
2981,3014,113,51,123113,3,2,2,7,Gold
2982,3015,18,369,5138859,1,1,1,3,Platinum
2983,3016,25,18,44294,2,3,3,8,Gold
2984,3017,195,5,17636,4,4,4,12,Bronze
2985,3018,303,21,43146,4,3,3,10,Silver
2986,3019,3,372,256284,1,1,1,3,Platinum
2987,3020,264,9,30820,4,4,4,12,Bronze
2988,3022,111,2,28507,3,4,4,11,Bronze
2989,3023,59,6,34727,3,4,4,11,Bronze
2990,3024,214,83,85782,4,2,3,9,Silver
2991,3025,65,8,45888,3,4,3,10,Silver
2992,3026,29,17,25517,2,4,4,10,Silver
2993,3027,31,109,193443,2,1,2,5,Platinum
2994,3028,6,132,104993,1,1,2,4,Platinum
2995,3029,8,282,465064,1,1,1,3,Platinum
2996,3030,71,24,46056,3,3,3,9,Silver
2997,3031,2,174,83447,1,1,3,5,Platinum
2998,3032,47,84,91709,2,2,2,6,Gold
2999,3033,34,63,29355,2,2,4,8,Gold
3000,3034,212,2,388,4,4,4,12,Bronze
3001,3035,136,36,38148,3,3,4,10,Silver
3002,3036,199,20,22390,4,3,4,11,Bronze
3003,3037,198,40,88620,4,3,2,9,Silver
3004,3038,151,11,40792,4,4,3,11,Bronze
3005,3039,88,14,32861,3,4,4,11,Bronze
3006,3040,73,1,734,3,4,4,11,Bronze
3007,3041,64,99,229732,3,2,1,6,Gold
3008,3042,100,111,280874,3,1,1,5,Platinum
3009,3043,220,9,26288,4,4,4,12,Bronze
3010,3044,7,202,458410,1,1,1,3,Platinum
3011,3045,30,135,120173,2,1,2,5,Platinum
3012,3046,179,33,17486,4,3,4,11,Bronze
3013,3047,83,3,13908,3,4,4,11,Bronze
3014,3048,22,82,202111,2,2,2,6,Gold
3015,3049,20,236,185437,2,1,2,5,Platinum
3016,3050,34,148,199772,2,1,2,5,Platinum
3017,3051,83,2,10559,3,4,4,11,Bronze
3018,3052,24,182,78220,2,1,3,6,Gold
3019,3053,52,170,99767,2,1,2,5,Platinum
3020,3054,275,13,29306,4,4,4,12,Bronze
3021,3055,165,18,41940,4,3,3,10,Silver
3022,3056,8,359,232830,1,1,1,3,Platinum
3023,3057,90,28,69768,3,3,3,9,Silver
3024,3058,64,146,320997,3,1,1,5,Platinum
3025,3059,26,17,43804,2,4,3,9,Silver
3026,3060,11,35,35167,1,3,4,8,Gold
3027,3061,76,53,100727,3,2,2,7,Gold
3028,3062,16,18,39044,1,3,4,8,Gold
3029,3063,193,19,15618,4,3,4,11,Bronze
3030,3064,177,25,51283,4,3,3,10,Silver
3031,3065,78,42,46786,3,2,3,8,Gold
3032,3066,36,29,78688,2,3,3,8,Gold
3033,3067,47,39,93821,2,3,2,7,Gold
3034,3068,80,56,189937,3,2,2,7,Gold
3035,3069,297,50,123730,4,2,2,8,Gold
3036,3070,4,97,85755,1,2,3,6,Gold
3037,3071,9,95,211349,1,2,1,4,Platinum
3038,3072,50,136,372281,2,1,1,4,Platinum
3039,3073,163,15,12434,4,4,4,12,Bronze
3040,3074,361,19,42615,4,3,3,10,Silver
3041,3075,8,11,46376,1,4,3,8,Gold
3042,3076,109,84,173413,3,2,2,7,Gold
3043,3077,26,86,75908,2,2,3,7,Gold
3044,3078,36,4,115056,2,4,2,8,Gold
3045,3079,21,3,11112,2,4,4,10,Silver
3046,3080,298,13,39173,4,4,4,12,Bronze
3047,3081,373,13,31095,4,4,4,12,Bronze
3048,3082,22,168,119251,2,1,2,5,Platinum
3049,3083,12,35,109779,1,3,2,6,Gold
3050,3084,53,113,196078,3,1,2,6,Gold
3051,3085,31,6,12046,2,4,4,10,Silver
3052,3086,279,17,20097,4,4,4,12,Bronze
3053,3087,62,40,62359,3,3,3,9,Silver
3054,3088,28,12,23637,2,4,4,10,Silver
3055,3089,187,156,134444,4,1,2,7,Gold
3056,3090,2,290,1151990,1,1,1,3,Platinum
3057,3091,5,183,1670556,1,1,1,3,Platinum
3058,3092,173,15,34920,4,4,4,12,Bronze
3059,3093,82,14,27954,3,4,4,11,Bronze
3060,3094,4,17,35499,1,4,4,9,Silver
3061,3095,191,30,55492,4,3,3,10,Silver
3062,3096,24,77,168003,2,2,2,6,Gold
3063,3097,145,1,54144,4,4,3,11,Bronze
3064,3098,20,177,140940,2,1,2,5,Platinum
3065,3099,6,31,81238,1,3,3,7,Gold
3066,3100,111,55,68181,3,2,3,8,Gold
3067,3101,4,45,166627,1,2,2,5,Platinum
3068,3102,54,5,13588,3,4,4,11,Bronze
3069,3103,173,3,36648,4,4,4,12,Bronze
3070,3104,291,25,103575,4,3,2,9,Silver
3071,3105,11,981,531891,1,1,1,3,Platinum
3072,3106,109,251,310288,3,1,1,5,Platinum
3073,3107,96,32,133577,3,3,2,8,Gold
3074,3108,243,17,47281,4,4,3,11,Bronze
3075,3109,164,84,795318,4,2,1,7,Gold
3076,3110,43,52,105404,2,2,2,6,Gold
3077,3111,37,17,36701,2,4,4,10,Silver
3078,3112,67,207,422307,3,1,1,5,Platinum
3079,3113,26,11,34969,2,4,4,10,Silver
3080,3114,1,460,1107757,1,1,1,3,Platinum
3081,3115,27,57,108340,2,2,2,6,Gold
3082,3116,7,31,65615,1,3,3,7,Gold
3083,3117,54,19,134462,3,3,2,8,Gold
3084,3118,365,3,18035,4,4,4,12,Bronze
3085,3119,20,18,77568,2,3,3,8,Gold
3086,3120,195,35,116957,4,3,2,9,Silver
3087,3121,4,5,17489,1,4,4,9,Silver
3088,3122,16,126,475745,1,1,1,3,Platinum
3089,3123,27,87,197170,2,2,2,6,Gold
3090,3124,128,57,125377,3,2,2,7,Gold
3091,3125,85,42,86478,3,2,2,7,Gold
3092,3126,72,28,61960,3,3,3,9,Silver
3093,3128,183,9,17036,4,4,4,12,Bronze
3094,3129,115,6,42924,3,4,3,10,Silver
3095,3130,374,14,28602,4,4,4,12,Bronze
3096,3131,82,28,108606,3,3,2,8,Gold
3097,3132,250,8,51949,4,4,3,11,Bronze
3098,3133,233,13,27140,4,4,4,12,Bronze
3099,3134,72,33,60393,3,3,3,9,Silver
3100,3135,69,10,23100,3,4,4,11,Bronze
3101,3136,5,216,555469,1,1,1,3,Platinum
3102,3137,52,27,38760,2,3,4,9,Silver
3103,3138,76,53,21308,3,2,4,9,Silver
3104,3139,62,85,54245,3,2,3,8,Gold
3105,3140,21,12,30020,2,4,4,10,Silver
3106,3141,5,7,19356,1,4,4,9,Silver
3107,3142,286,10,18663,4,4,4,12,Bronze
3108,3143,5,62,136385,1,2,2,5,Platinum
3109,3144,41,30,32543,2,3,4,9,Silver
3110,3145,37,29,70380,2,3,3,8,Gold
3111,3146,76,34,71675,3,3,3,9,Silver
3112,3147,18,172,464847,1,1,1,3,Platinum
3113,3148,16,276,672326,1,1,1,3,Platinum
3114,3149,220,6,10530,4,4,4,12,Bronze
3115,3150,187,10,15319,4,4,4,12,Bronze
3116,3151,33,66,146993,2,2,2,6,Gold
3117,3152,71,30,77773,3,3,3,9,Silver
3118,3153,183,26,63119,4,3,3,10,Silver
3119,3154,16,33,69203,1,3,3,7,Gold
3120,3155,236,5,21501,4,4,4,12,Bronze
3121,3156,32,96,323107,2,2,1,5,Platinum
3122,3157,264,14,27916,4,4,4,12,Bronze
3123,3158,6,9,23410,1,4,4,9,Silver
3124,3159,54,29,97077,3,3,2,8,Gold
3125,3160,248,5,15204,4,4,4,12,Bronze
3126,3161,81,48,109831,3,2,2,7,Gold
3127,3162,275,23,41551,4,3,3,10,Silver
3128,3163,1,179,572022,1,1,1,3,Platinum
3129,3164,80,20,39419,3,3,3,9,Silver
3130,3165,30,117,283322,2,1,1,4,Platinum
3131,3166,74,64,70407,3,2,3,8,Gold
3132,3167,18,152,342281,1,1,1,3,Platinum
3133,3168,223,9,25108,4,4,4,12,Bronze
3134,3169,33,69,159720,2,2,2,6,Gold
3135,3170,24,94,228655,2,2,1,5,Platinum
3136,3171,32,50,150055,2,2,2,6,Gold
3137,3172,106,12,33334,3,4,4,11,Bronze
3138,3173,5,34,94075,1,3,2,6,Gold
3139,3174,246,27,64363,4,3,3,10,Silver
3140,3175,179,62,124130,4,2,2,8,Gold
3141,3176,173,14,29753,4,4,4,12,Bronze
3142,3177,44,19,41370,2,3,3,8,Gold
3143,3178,72,24,70388,3,3,3,9,Silver
3144,3179,59,118,851875,3,1,1,5,Platinum
3145,3180,18,69,156867,1,2,2,5,Platinum
3146,3181,142,29,74481,3,3,3,9,Silver
3147,3182,18,261,507784,1,1,1,3,Platinum
3148,3183,27,73,1351856,2,2,1,5,Platinum
3149,3184,10,208,159914,1,1,2,4,Platinum
3150,3185,373,8,13708,4,4,4,12,Bronze
3151,3186,198,2,8688,4,4,4,12,Bronze
3152,3187,17,16,157439,1,4,2,7,Gold
3153,3188,363,9,17591,4,4,4,12,Bronze
3154,3189,20,32,23720,2,3,4,9,Silver
3155,3190,69,53,71747,3,2,3,8,Gold
3156,3191,17,20,49638,1,3,3,7,Gold
3157,3192,24,158,185962,2,1,2,5,Platinum
3158,3193,24,252,541048,2,1,1,4,Platinum
3159,3194,32,6,195229,2,4,2,8,Gold
3160,3195,3,114,960540,1,1,1,3,Platinum
3161,3196,55,98,41568,3,2,3,8,Gold
3162,3197,34,89,188071,2,2,2,6,Gold
3163,3198,3,163,434275,1,1,1,3,Platinum
3164,3199,374,3,14783,4,4,4,12,Bronze
3165,3200,48,10,23316,2,4,4,10,Silver
3166,3201,74,44,246345,3,2,1,6,Gold
3167,3202,5,30,154140,1,3,2,6,Gold
3168,3203,5,268,8105059,1,1,1,3,Platinum
3169,3204,62,62,49312,3,2,3,8,Gold
3170,3205,48,585,412943,2,1,1,4,Platinum
3171,3206,2,62,165181,1,2,2,5,Platinum
3172,3207,77,13,61904,3,4,3,10,Silver
3173,3208,73,12,29085,3,4,4,11,Bronze
3174,3209,294,1,875,4,4,4,12,Bronze
3175,3210,69,60,60477,3,2,3,8,Gold
3176,3211,139,10,73116,3,4,3,10,Silver
3177,3212,242,21,12778,4,3,4,11,Bronze
3178,3213,256,4,143160,4,4,2,10,Silver
3179,3214,9,308,704483,1,1,1,3,Platinum
3180,3215,9,144,903553,1,1,1,3,Platinum
3181,3216,2,270,1689593,1,1,1,3,Platinum
3182,3217,38,123,65414,2,1,3,6,Gold
3183,3218,46,27,80616,2,3,3,8,Gold
3184,3219,85,79,341161,3,2,1,6,Gold
3185,3220,20,402,344984,2,1,1,4,Platinum
3186,3221,4,22,209357,1,3,2,6,Gold
3187,3222,17,446,449622,1,1,1,3,Platinum
3188,3223,19,624,904773,1,1,1,3,Platinum
3189,3224,224,93,148807,4,2,2,8,Gold
3190,3225,79,19,63310,3,3,3,9,Silver
3191,3226,275,2,93600,4,4,2,10,Silver
3192,3227,24,199,472856,2,1,1,4,Platinum
3193,3228,370,45,87845,4,2,2,8,Gold
3194,3229,15,201,242190,1,1,1,3,Platinum
3195,3230,27,27,24018,2,3,4,9,Silver
3196,3231,263,37,36747,4,3,4,11,Bronze
3197,3232,18,225,705704,1,1,1,3,Platinum
3198,3233,92,43,72472,3,2,3,8,Gold
3199,3234,304,150,90437,4,1,2,7,Gold
3200,3235,27,185,191539,2,1,2,5,Platinum
3201,3236,365,46,35727,4,2,4,10,Silver
3202,3237,47,269,140091,2,1,2,5,Platinum
3203,3238,39,659,1020155,2,1,1,4,Platinum
3204,3239,53,82,130496,3,2,2,7,Gold
3205,3240,32,28,79455,2,3,3,8,Gold
3206,3241,53,53,86255,3,2,2,7,Gold
3207,3242,79,125,307505,3,1,1,5,Platinum
3208,3243,58,1,51552,3,4,3,10,Silver
3209,3244,307,1,501,4,4,4,12,Bronze
3210,3245,177,13,38626,4,4,4,12,Bronze
3211,3247,30,191,330142,2,1,1,4,Platinum
3212,3248,12,242,170453,1,1,2,4,Platinum
3213,3249,87,357,1037376,3,1,1,5,Platinum
3214,3250,5,449,896109,1,1,1,3,Platinum
3215,3251,38,42,112005,2,2,2,6,Gold
3216,3252,18,69,201032,1,2,2,5,Platinum
3217,3253,45,95,73890,2,2,3,7,Gold
3218,3254,31,24,142053,2,3,2,7,Gold
3219,3255,375,9,23431,4,4,4,12,Bronze
3220,3256,59,34,33918,3,3,4,10,Silver
3221,3258,115,170,210959,3,1,1,5,Platinum
3222,3259,215,13,30532,4,4,4,12,Bronze
3223,3260,319,7,16365,4,4,4,12,Bronze
3224,3261,66,22,48816,3,3,3,9,Silver
3225,3262,8,42,107474,1,2,2,5,Platinum
3226,3263,97,13,48581,3,4,3,10,Silver
3227,3264,20,89,177858,2,2,2,6,Gold
3228,3265,199,23,81941,4,3,3,10,Silver
3229,3266,4,706,343348,1,1,1,3,Platinum
3230,3267,299,1,3552,4,4,4,12,Bronze
3231,3268,274,34,145894,4,3,2,9,Silver
3232,3269,31,222,777635,2,1,1,4,Platinum
3233,3270,49,54,57182,2,2,3,7,Gold
3234,3271,261,40,41932,4,3,3,10,Silver
3235,3272,58,145,100142,3,1,2,6,Gold
3236,3273,35,254,296617,2,1,1,4,Platinum
3237,3274,58,26,26400,3,3,4,10,Silver
3238,3275,68,48,82704,3,2,3,8,Gold
3239,3276,12,158,190347,1,1,2,4,Platinum
3240,3277,61,76,50889,3,2,3,8,Gold
3241,3278,81,50,25911,3,2,4,9,Silver
3242,3279,76,16,34442,3,4,4,11,Bronze
3243,3280,3,333,1339828,1,1,1,3,Platinum
3244,3281,101,60,56899,3,2,3,8,Gold
3245,3282,374,17,36396,4,4,4,12,Bronze
3246,3283,18,190,262786,1,1,1,3,Platinum
3247,3284,22,3,12000,2,4,4,10,Silver
3248,3285,124,154,75000,3,1,3,7,Gold
3249,3286,12,5,9998,1,4,4,9,Silver
3250,3287,4,93,205287,1,2,2,5,Platinum
3251,3288,30,319,210168,2,1,2,5,Platinum
3252,3289,283,12,13624,4,4,4,12,Bronze
3253,3290,58,16,29688,3,4,4,11,Bronze
3254,3291,2,284,170524,1,1,2,4,Platinum
3255,3292,366,66,54287,4,2,3,9,Silver
3256,3293,90,18,39270,3,3,4,10,Silver
3257,3294,12,164,146478,1,1,2,4,Platinum
3258,3295,167,76,188901,4,2,2,8,Gold
3259,3296,66,24,48005,3,3,3,9,Silver
3260,3297,24,60,66257,2,2,3,7,Gold
3261,3298,174,98,69302,4,2,3,9,Silver
3262,3299,104,102,95733,3,1,2,6,Gold
3263,3300,144,67,150294,4,2,2,8,Gold
3264,3301,100,23,40258,3,3,3,9,Silver
3265,3302,24,149,124231,2,1,2,5,Platinum
3266,3303,193,15,38216,4,4,4,12,Bronze
3267,3304,5,28,79425,1,3,3,7,Gold
3268,3305,361,15,52538,4,4,3,11,Bronze
3269,3306,9,449,256988,1,1,1,3,Platinum
3270,3307,15,323,786658,1,1,1,3,Platinum
3271,3308,104,28,56544,3,3,3,9,Silver
3272,3309,4,86,203163,1,2,2,5,Platinum
3273,3310,11,189,438436,1,1,1,3,Platinum
3274,3311,96,26,59751,3,3,3,9,Silver
3275,3312,228,38,42323,4,3,3,10,Silver
3276,3313,16,26,60878,1,3,3,7,Gold
3277,3314,39,28,111816,2,3,2,7,Gold
3278,3315,52,22,40409,2,3,3,8,Gold
3279,3316,113,7,15182,3,4,4,11,Bronze
3280,3317,157,11,23474,4,4,4,12,Bronze
3281,3318,39,23,45546,2,3,3,8,Gold
3282,3319,191,12,21842,4,4,4,12,Bronze
3283,3320,2,47,134791,1,2,2,5,Platinum
3284,3321,228,24,60636,4,3,3,10,Silver
3285,3322,134,10,21583,3,4,4,11,Bronze
3286,3323,40,11,33315,2,4,4,10,Silver
3287,3324,32,165,396865,2,1,1,4,Platinum
3288,3325,199,25,69598,4,3,3,10,Silver
3289,3326,9,266,2107553,1,1,1,3,Platinum
3290,3327,37,116,282177,2,1,1,4,Platinum
3291,3328,101,63,156789,3,2,2,7,Gold
3292,3329,43,378,1528947,2,1,1,4,Platinum
3293,3330,53,11,25652,3,4,4,11,Bronze
3294,3331,44,12,23600,2,4,4,10,Silver
3295,3332,53,14,39716,3,4,3,10,Silver
3296,3333,187,8,13967,4,4,4,12,Bronze
3297,3334,334,19,42776,4,3,3,10,Silver
3298,3335,8,20,46294,1,3,3,7,Gold
3299,3336,12,9,17285,1,4,4,9,Silver
3300,3337,25,19,39303,2,3,3,8,Gold
3301,3338,16,2,4170,1,4,4,9,Silver
3302,3339,369,10,41437,4,4,3,11,Bronze
3303,3340,145,52,120249,4,2,2,8,Gold
3304,3341,60,6,25424,3,4,4,11,Bronze
3305,3342,32,26,72808,2,3,3,8,Gold
3306,3343,142,11,24230,3,4,4,11,Bronze
3307,3344,23,128,108004,2,1,2,5,Platinum
3308,3345,23,137,345101,2,1,1,4,Platinum
3309,3346,78,7,93775,3,4,2,9,Silver
3310,3347,5,279,913994,1,1,1,3,Platinum
3311,3348,68,112,261051,3,1,1,5,Platinum
3312,3349,13,159,108853,1,1,2,4,Platinum
3313,3350,86,3,1763,3,4,4,11,Bronze
3314,3351,31,178,190440,2,1,2,5,Platinum
3315,3352,71,1,46200,3,4,3,10,Silver
3316,3353,67,39,96178,3,3,2,8,Gold
3317,3354,188,38,32996,4,3,4,11,Bronze
3318,3355,38,26,58859,2,3,3,8,Gold
3319,3356,16,101,56705,1,1,3,5,Platinum
3320,3357,36,37,26010,2,3,4,9,Silver
3321,3358,195,135,204321,4,1,2,7,Gold
3322,3359,2,203,95517,1,1,2,4,Platinum
3323,3360,2,99,64113,1,2,3,6,Gold
3324,3361,367,45,17894,4,2,4,10,Silver
3325,3362,65,69,27245,3,2,4,9,Silver
3326,3363,300,37,32917,4,3,4,11,Bronze
3327,3364,27,162,67990,2,1,3,6,Gold
3328,3365,8,125,155659,1,1,2,4,Platinum
3329,3366,21,78,129287,2,2,2,6,Gold
3330,3367,117,44,203120,3,2,2,7,Gold
3331,3368,30,60,48181,2,2,3,7,Gold
3332,3369,5,709,486006,1,1,1,3,Platinum
3333,3370,6,208,383372,1,1,1,3,Platinum
3334,3371,82,93,72422,3,2,3,8,Gold
3335,3372,31,151,111196,2,1,2,5,Platinum
3336,3373,73,18,49884,3,3,3,9,Silver
3337,3374,5,547,196963,1,1,2,4,Platinum
3338,3375,30,101,309345,2,1,1,4,Platinum
3339,3376,291,8,14310,4,4,4,12,Bronze
3340,3377,37,38,29666,2,3,4,9,Silver
3341,3378,10,57,69155,1,2,3,6,Gold
3342,3379,24,143,81403,2,1,3,6,Gold
3343,3380,277,9,50104,4,4,3,11,Bronze
3344,3381,54,128,139704,3,1,2,6,Gold
3345,3382,157,327,330978,4,1,1,6,Gold
3346,3383,62,60,24330,3,2,4,9,Silver
3347,3384,13,671,898625,1,1,1,3,Platinum
3348,3385,22,83,109708,2,2,2,6,Gold
3349,3386,373,14,24747,4,4,4,12,Bronze
3350,3387,118,6,67238,3,4,3,10,Silver
3351,3388,81,208,389144,3,1,1,5,Platinum
